[
log_version=6.0
server_name=ERS Reporting Server
server_version=6.4.5.430
jbre_version=5.5.14.1010
customer_name=¸ÞµðÁ¨ÈÞ¸ÕÄÉ¾î
user.dir=C:\Program Files\Apache Software Foundation\apache-tomcat-8.5.50
os.name=Windows 10
os.version=10.0
java.version=1.8.0_275
java.vm.version=25.275-b01
java.vm.vendor=ojdkbuild
java.vm.name=OpenJDK 64-Bit Server VM
java.home=C:\Java\java-1.8.0-openjdk-1.8.0.275-1\jre
java.class.path=C:\Program Files\Apache Software Foundation\apache-tomcat-8.5.50\bin\bootstrap.jar;C:\Program Files\Apache Software Foundation\apache-tomcat-8.5.50\bin\tomcat-juli.jar
file.encoding=MS949
user.language=ko
]

[2022-05-26 13:24:58.520][INFO ][20220526132457548] [rdid=20220526132457548] [04-save file success   ] LabTime=   773(ms) ElapsedTime=   972(ms) 
[2022-05-26 13:24:58.535][INFO ][20220526132457548] [rdid=20220526132457548] [05-export success      ] LabTime=    15(ms) ElapsedTime=   987(ms) 
[2022-05-26 13:24:58.536][INFO ][20220526132457548] [rdid=20220526132457548] [06-process finish      ] LabTime=     0(ms) ElapsedTime=   987(ms) 
[2022-05-26 13:25:11.845][INFO ][20220526132511844] [rdid=20220526132511844] [01-process start       ] LabTime=     0(ms) ElapsedTime=     0(ms) 
[2022-05-26 13:25:11.848][INFO ][20220526132511844] [rdid=20220526132511844] [02-write mml start(J-S)] LabTime=     3(ms) ElapsedTime=     3(ms) 
[2022-05-26 13:25:12.073][INFO ][20220526132511844] [rdid=20220526132511844] [03-write mml success   ] LabTime=   225(ms) ElapsedTime=   228(ms) 
[2022-05-26 13:25:12.073][INFO ][20220526132511844] [rdid=20220526132511844] [04-process success     ] LabTime=     0(ms) ElapsedTime=   228(ms) 
[2022-05-26 13:25:12.936][INFO ][20220526132512935] [rdid=20220526132512935] [01-process start       ] LabTime=     1(ms) ElapsedTime=     1(ms) 
[2022-05-26 13:25:12.938][INFO ][20220526132512935] [rdid=20220526132512935] [02-write mml start(J-S)] LabTime=     2(ms) ElapsedTime=     3(ms) 
[2022-05-26 13:25:13.146][INFO ][20220526132512935] [rdid=20220526132512935] [03-write mml success   ] LabTime=   208(ms) ElapsedTime=   211(ms) 
[2022-05-26 13:25:13.146][INFO ][20220526132512935] [rdid=20220526132512935] [04-process success     ] LabTime=     0(ms) ElapsedTime=   211(ms) 
[2022-05-26 13:25:13.872][INFO ][20220526132513871] [rdid=20220526132513871] [01-process start       ] LabTime=     1(ms) ElapsedTime=     1(ms) 
[2022-05-26 13:25:13.874][INFO ][20220526132513871] [rdid=20220526132513871] [02-write mml start(J-S)] LabTime=     2(ms) ElapsedTime=     3(ms) 
[2022-05-26 13:25:14.075][INFO ][20220526132513871] [rdid=20220526132513871] [03-write mml success   ] LabTime=   201(ms) ElapsedTime=   204(ms) 
[2022-05-26 13:25:14.075][INFO ][20220526132513871] [rdid=20220526132513871] [04-process success     ] LabTime=     0(ms) ElapsedTime=   204(ms) 
[2022-05-26 13:25:14.978][INFO ][20220526132514977] [rdid=20220526132514977] [01-process start       ] LabTime=     0(ms) ElapsedTime=     0(ms) 
[2022-05-26 13:25:14.978][INFO ][20220526132514977] [rdid=20220526132514977] [02-export start        ] LabTime=     0(ms) ElapsedTime=     0(ms) 
[2022-05-26 13:25:15.126][INFO ][20220526132514977] [rdid=20220526132514977] [03-open file success   ] LabTime=   148(ms) ElapsedTime=   148(ms) 
[2022-05-26 13:25:15.847][INFO ][20220526132514977] [rdid=20220526132514977] [04-save file success   ] LabTime=   721(ms) ElapsedTime=   869(ms) 
[2022-05-26 13:25:15.861][INFO ][20220526132514977] [rdid=20220526132514977] [05-export success      ] LabTime=    13(ms) ElapsedTime=   882(ms) 
[2022-05-26 13:25:15.873][INFO ][20220526132514977] [rdid=20220526132514977] [06-process finish      ] LabTime=    13(ms) ElapsedTime=   895(ms) 
[2022-05-26 13:25:23.220][INFO ][20220526132523219] [rdid=20220526132523219] [01-process start       ] LabTime=     0(ms) ElapsedTime=     0(ms) 
[2022-05-26 13:25:23.220][INFO ][20220526132523219] [rdid=20220526132523219] [02-export start        ] LabTime=     0(ms) ElapsedTime=     0(ms) 
[2022-05-26 13:25:23.424][INFO ][20220526132523219] [rdid=20220526132523219] [03-open file success   ] LabTime=   204(ms) ElapsedTime=   204(ms) 
[2022-05-26 13:25:24.386][INFO ][20220526132523219] [rdid=20220526132523219] [04-save file success   ] LabTime=   962(ms) ElapsedTime=  1166(ms) 
[2022-05-26 13:25:24.403][INFO ][20220526132523219] [rdid=20220526132523219] [05-export success      ] LabTime=    16(ms) ElapsedTime=  1182(ms) 
[2022-05-26 13:25:24.416][INFO ][20220526132523219] [rdid=20220526132523219] [06-process finish      ] LabTime=    14(ms) ElapsedTime=  1196(ms) 
[2022-05-26 13:26:27.518][INFO ][20220526132627517] [rdid=20220526132627517] [01-process start       ] LabTime=     0(ms) ElapsedTime=     0(ms) 
[2022-05-26 13:26:27.519][INFO ][20220526132627517] [rdid=20220526132627517] [02-write mml start(J-S)] LabTime=     2(ms) ElapsedTime=     2(ms) 
[2022-05-26 13:26:27.741][INFO ][20220526132627517] [rdid=20220526132627517] [03-write mml success   ] LabTime=   222(ms) ElapsedTime=   224(ms) 
[2022-05-26 13:26:27.741][INFO ][20220526132627517] [rdid=20220526132627517] [04-process success     ] LabTime=     0(ms) ElapsedTime=   224(ms) 
[2022-05-26 13:26:28.645][INFO ][20220526132628644] [rdid=20220526132628644] [01-process start       ] LabTime=     0(ms) ElapsedTime=     0(ms) 
[2022-05-26 13:26:28.645][INFO ][20220526132628644] [rdid=20220526132628644] [02-export start        ] LabTime=     0(ms) ElapsedTime=     0(ms) 
[2022-05-26 13:26:28.820][INFO ][20220526132628644] [rdid=20220526132628644] [03-open file success   ] LabTime=   174(ms) ElapsedTime=   174(ms) 
[2022-05-26 13:26:29.571][INFO ][20220526132628644] [rdid=20220526132628644] [04-save file success   ] LabTime=   752(ms) ElapsedTime=   926(ms) 
[2022-05-26 13:26:29.584][INFO ][20220526132628644] [rdid=20220526132628644] [05-export success      ] LabTime=    13(ms) ElapsedTime=   939(ms) 
[2022-05-26 13:26:29.620][INFO ][20220526132628644] [rdid=20220526132628644] [06-process finish      ] LabTime=    35(ms) ElapsedTime=   974(ms) 
[2022-05-26 13:26:34.136][INFO ][20220526132634135] [rdid=20220526132634135] [01-process start       ] LabTime=     1(ms) ElapsedTime=     1(ms) 
[2022-05-26 13:26:34.136][INFO ][20220526132634135] [rdid=20220526132634135] [02-export start        ] LabTime=     0(ms) ElapsedTime=     1(ms) 
[2022-05-26 13:26:34.285][INFO ][20220526132634135] [rdid=20220526132634135] [03-open file success   ] LabTime=   149(ms) ElapsedTime=   150(ms) 
